817.217	76.627
817.689	74.6438
818.162	68.6606
818.633	68.6774
819.106	82.6942
819.578	88.711
820.051	82.7277
820.522	82.7445
820.995	80.7613
821.466	82.7781
821.937	82.7949
822.41	76.8117
822.881	80.8285
823.354	74.8452
823.825	82.862
824.296	72.8788
824.769	78.8956
825.24	86.9124
825.711	90.9292
826.184	76.9459
826.655	76.9627
827.126	80.9795
827.598	84.9963
828.069	85.0131
828.54	73.0299
829.013	79.0467
829.483	81.0634
829.954	81.0802
830.427	81.097
830.897	87.1138
831.368	77.1306
831.84	75.1474
832.311	79.1641
832.781	77.1809
833.252	85.1977
833.724	79.2145
834.195	71.2313
834.665	77.2481
835.136	75.2649
835.608	81.2816
836.078	67.2984
836.549	75.3152
837.019	77.332
837.489	75.3488
837.961	73.3656
838.432	67.3824
838.902	77.3991
839.372	73.4159
839.842	81.4327
840.314	69.4495
840.784	69.4663
841.255	71.4831
841.725	63.4999
842.195	77.5166
842.665	75.5334
843.137	73.5502
843.607	75.567
844.076	73.5838
844.546	67.6006
845.016	71.6173
845.486	75.6341
845.956	71.6509
846.428	71.6677
846.898	75.6845
847.367	63.7013
847.837	73.718
848.307	73.7348
848.776	69.7516
849.246	59.7684
849.716	77.7852
850.185	71.802
850.655	73.8188
851.125	73.8355
851.594	79.8523
852.064	69.8691
852.533	69.8859
853.003	81.9027
853.472	79.9195
853.941	75.9363
854.411	67.953
854.88	77.9698
855.349	87.9866
855.819	80.0034
856.288	74.0202
856.757	70.037
857.227	64.0537
857.696	78.0705
858.165	78.0873
858.634	78.1041
